,pid,Company,Location,Job Title,Days ago posted,Date Added,Link,Description,Rank
108,pj_4e6ef1e6e352d68a,AccruePartners,"Chesterbrook, PA",Application Developer III,30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0Cmq1pj5Dwku4j-j-jMxiR3p8DjIx5wPgrGZP7N5_dynGcPrp9S6jFT9rQaxa2Xft7OSfprw2_-u8hoGiorjmmffzhOErpafj2b4JeJd-_ejqG8OUAwQqNBjuoMpQ8njXfezJ4ltfRYUUxSWybFLn4PJuiLowdTkAIbe3UYldTsTxXyMb0_T008gbCe7t1Pk8OTO5BI7qGWWp3WQ_emUTvDwo6GZk_QB4s0v9IfChRaj7ILTFjLQt0kNG3PUc6Of2PCfxgRKi5In_gF6fId_QvY5nqY2ffqkGfGpI811FSDA7OGUtn-vftumKhF-4zg4EBk7i7dAwBxEFzoDrc5mICVxsCoYCLUxH2z3J5vyxBKJh5zFc4y8NPP_sDkgjPqF8aqc9uK7u92izdCTUwo2I_ou729LirfUPEl1S02qbPgCCI92g5rEVxG2PLctl-cXn5VrT5eCrC-mkZAp9trgk_oiCn4J8icYd5H09F1c5GJ8cyvULGk7bo2cvqD4wEbQpXHrOD3u2Ey1SpwHR0By-0dRVKee1lVflRhqPmNHz1281gaPdJmuWuB38qQyd4pi2LSL11z7MY__h2gEiKndWtQp6UlBAp0NDA3r56sV2RzMkVgXP4DR0-E2ckMG16PRGsJKHyJOoDgXSVzp2Y-60DMGcBlrKEHNNIGeGWEYUCb6x5SzSKZXFRp_1zi12C7s9U6yxdTD2VX3JHxzzO5Wk20YNlnfXcOi1333mENhVYv6Jim7RaTOuMWrEpKIkB21L5nR_2hkgbPZFTC95EJiCgM3QgrQITMuMbV12F68FqNv7Ckp-s6Pylw&p=8&fvj=0&vjs=3,Not found,1
109,pj_b90f19ba1369dc97,Mertz Taggart - Healthcare Mergers and Acquisitions,"Fort Myers, FL 33901",Marketing Coordinator,2 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0BSpE_WuPaaP7hm7MFrUPH-xTjE2EhuCNmOFDZpXsJ_-jPk2E_SO9L2t2MIgttj6r5zkdHmggpoV4Gdjnhio--ZDD1DGeoV4wT6DwKAAfKgkbmgECB2vMSwtasHDuhxQz4apOUIE1Vl8dgl07vagtzXiS7o_jfG173J0-Bh4yBLLMDNl8eFa_da5cPyI1Wjp2UEDKPLZcfcvFdXo6t0c8gOClHhX7IlFVYEUat5m258I3-w0am3wfc1JEHCgH6z8CGyKvjRcBUNC6-oT0ifFNrbJacRK6azy7vH3DHmI1oAiQRtkogF4NvZgQI85QUnDLMVvXz5N2GgNUjMDN9ok7ujiD9-mvg3MhIwD2MwlABOT0swdfnOx9-o8bnLVxbevzSOQKB6fQ8hGKKIdQ4osCbOE02iY9k_ZSf--3_UhQ8MB7ycMqkeYJoX1djnYOnNz7HM5WbceySaMXYiq7DkZ6o_SgbsGrT0fcgOIMIpQcVzYWw8vQbYVlqmLue6Y3QEaIfigpmZHVJ26OjJoH1PjWUvpSzKoKw_RyOp2pxlWjz5cas5BKCCnsyBral8aGpFC5rXtWFMwjWDuByFEU_OFn4w8e4927BPAGvXMAaCyvPWAP1bHCWbdAt2LJzSNSixiOj3AsfcfwkjuqBkXw4ItZ4VHTKPex6EiMFq9JopuVIqL6o26yyPoP-Ii_KQwbHqbhiwOlWgFo96DMbDxhRZxkwUdvuA7Zt7oyBoflNC6rTOm6B6IgIVxFcFbW0yCgrCO03jvCr7ru5j0Q==&p=0&fvj=1&vjs=3,Not found,0
110,pj_044c7c3fd3725dd3,Confidential,"Fort Myers, FL 33907",USA Transformation CIO,2 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0BIkppMgnn9eoXio3teqtHz6Pry7kzSFSkiZLJt_ntdDqDc2-d-faQI4SsMtoink6hmcepKM9Tn8uiHDO6TeDL9kPtuo1Uzy4mWSU9ycGz92WbRqJryg0X0shfvqObHIJ7hCuMJ6lwP0sunnZIV0qwJgCfx3X9VA5W1mi8OOnpWB9Fv9MFjWojcOnDu-dT-D3N1gee3EiZHpi_3ewFQXuxyNDKF1JRuEUXxmRUTQu6O3KRP9UhnH89jyXA-QipCgqMy76S7NvO0Nlyl7fGVReeHORbvBJ_FhvWWXDJTe7lFdso9PT5p2uOXlHEodt1L6rK_UXQSc4vpu1RSIcZpgMPeDFrQ5aqLcQm2YEyWXFYm0_GPmr06zh-A9keV0-eiM2DbPBZm4Fcvi1uxfnpKMYZ1lPVPtGI_EnH-53sJ-X5RKB_Hmc1IT98fKvX-4NcqVqE3j3kZvn3eA4BC00rO6HVy9_ofi4NRSFCE_FOyCRw4_xuitOq_FBplEOPo7kCjuAYe7J7OhJ8c8cBb6KgmBOlN9CIxilkTJDJ-pdXoN6NScrxzuHsmrnV9dObgF-g6-ln7M6Wg3Xh9FmdSBVAJ01R77WWk5BbqcutWWkQhh0WjMRRBkvIwlulW5nU7kW4ZCFzt8lUFLNpR4gjchKXBZucNN0CbK2ObuTC77FMAVNNYTbpQOyWxCQj1doF5NmLfPg9LXYIIsjTl3j3ZAOmYqrYHDSX0bYXql8Wxr2ZNpXKLc93JSZqJ__K3PU2sxDhzip3IsTWPJ8MqKA==&p=1&fvj=1&vjs=3,Not found,0
111,pj_3f8e23b7b51cedc4,Latitude,"Miami, FL",Healthcare Consulting Attorney,30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0Bm6HJxcY0Tqjaa3n41Rv68Ym0q5XegBsUyML2tebqrB83pUtapxUnCKP8T4mA5cPosDyMovaz_ImrThsLe3ypjLgqs8Pnv8vrmMGg1G1yP7jdzqEn53ZwXyLA22dXuQYaRdD_G7y3ATVW9PZkT4HyaCED3xVF7GfTmkqTWr3Bk2aSvKon3mHs59FyNKVoiuolur6fnGS8hSFJfLmzZc7-gW4kGLzxr9NOQBNKDGm-8trag4R0hS3gvxkKJSWcVxwFUoC0eRwne7Fg4CiIvtfXaPNUJlj6telZsludNWoH0R7TAjG0bI0mY8j1Vh2y5BdLu_WMWlFwq7yrZdtGGd7MVXYOnnwfI1DKDi5sVOtNGT9w6mdY2B2wn3X_wYSf00cPft7UNIZjS_JAUA_hn053yZcbhagP3zVcNWkcUEKSYyt1AcSvU3xntypihk1rvdGZ3AeUiZNVPhRZMPjol949h2kv7AxBjMBky5ESQxUzuNfBUVSJOqlmGzvp-iKRXi7BOLIvSsnBUhd_jax5LAU2LDpbleepc-1jAuZHo7SuK0KR5QCSRj1ZTQF4BnlBnfX6xfpPaJyZh2huIWEvu-CmvCb8qqA5OJxsJ5R0trb0aKlZOWtxZURsYqD_euL3xXW9396mXynCbox122CS2DZQgmn4g0wK3GVDmTmRO3rOfwQmwPxvhUIVKkqqsTO1TTJjIir0FmYuy4cBnlKqOOEqrWjuWUMelV3VDG27M59ukWFew6b84XO8lJ641SmECqM0m6UVaKJIB0umtPeN5S1VBczEo4rxd1SUw_m-WuseC7wwEduTapvPepc3cyVwRtBI=&p=2&fvj=0&vjs=3,Not found,0
112,p_49aaf8578188abaf,HMC,"Sarasota, FL",Medical Office Consultant (Remote),5 days ago,2020-05-14,/company/HMC/jobs/Medical-Office-Consultant-49aaf8578188abaf?fccid=52b00718038d3fb4&vjs=3,Not found,0
113,p_0971ee74d57e0f48,Quigley Health Services,"Fort Myers, FL 33907",Mergers and Integration Project Manager,13 days ago,2020-05-14,/rc/clk?jk=0971ee74d57e0f48&fccid=ab9762d31a90d898&vjs=3,Not found,1
114,p_ddca5565618ff560,Florida Cancer Specialists & Research Institute,"Fort Myers, FL",IT Acquisitions Project Manager,Today,2020-05-14,/rc/clk?jk=ddca5565618ff560&fccid=652b4dcdc8092cfa&vjs=3,Not found,1
115,p_8c2752d1b23fc396,Ideal Image Development Corporation,"Tampa, FL 33609 (Oakford Park area)",Corporate Counsel,Today,2020-05-14,/rc/clk?jk=8c2752d1b23fc396&fccid=ac24349a206319d7&vjs=3,Not found,0
116,p_61ac7ac5700ad7dc,Health First,"Melbourne, FL 32901",Director Strategy - Holmes Regional Administration,30+ days ago,2020-05-14,/rc/clk?jk=61ac7ac5700ad7dc&fccid=5a0494c79fb9f08a&vjs=3,Not found,0
117,p_b90f19ba1369dc97,Mertz Taggart - Healthcare Mergers and Acquisition...,"Fort Myers, FL 33901",Marketing Coordinator,2 days ago,2020-05-14,/company/Mertz-Taggart/jobs/Marketing-Coordinator-b90f19ba1369dc97?fccid=05eef37f50615e15&vjs=3,Not found,0
118,p_725ea61e56f89a40,Guidehouse,"Tampa, FL 33607 (Tampa International Airport Area area)",Commercial Health Performance Excellence Director Prof. Hour...,1 day ago,2020-05-14,/rc/clk?jk=725ea61e56f89a40&fccid=b8fdf400786b78b1&vjs=3,Not found,0
119,p_f2ab948d1451ee5c,CentralSquare Technologies,"Lake Mary, FL 32746","Manager, Pricing",30+ days ago,2020-05-14,/rc/clk?jk=f2ab948d1451ee5c&fccid=24f8cd57633df8fb&vjs=3,Not found,0
120,p_245b3a953f02d5f4,Sanitas Medical Center,"Miami, FL 33122",Corporate Development Manager,30+ days ago,2020-05-14,/rc/clk?jk=245b3a953f02d5f4&fccid=4f705af76279b6e1&vjs=3,Not found,0
121,p_85bd648e7be9effd,JP Morgan Chase,"Tampa, FL 33610",Technology Workstream Lead,30+ days ago,2020-05-14,/rc/clk?jk=85bd648e7be9effd&fccid=c46d0116f6e69eae&vjs=3,Not found,0
123,p_22118cfb7f2037f3,CohnReznick,"Miami, FL",Transactional Advisory Services - Manager,30+ days ago,2020-05-14,/rc/clk?jk=22118cfb7f2037f3&fccid=f0bade0760e83581&vjs=3,Not found,0
124,p_f3b91bbf43f71acd,CohnReznick,"Miami, FL",Transactional Advisory Services - Senior Associate,30+ days ago,2020-05-14,/rc/clk?jk=f3b91bbf43f71acd&fccid=f0bade0760e83581&vjs=3,Not found,0
125,p_6189543913e900bc,Milliman,"Tampa, FL 33607 (Tampa International Airport Area area)","Health Consulting Actuary - Tampa, FL",30+ days ago,2020-05-14,/rc/clk?jk=6189543913e900bc&fccid=3d93143c99ff89a3&vjs=3,Not found,0
126,p_42f62fed00824978,"Avante Group, Inc.","Orlando, FL 32809",In-House Health Care Corporate Paralegal,30+ days ago,2020-05-14,/rc/clk?jk=42f62fed00824978&fccid=09d24766f3fa5e65&vjs=3,Not found,0
127,p_30dec6cb1ba949b5,Milliman,"Tampa, FL 33607 (Tampa International Airport Area area)","Life Consulting Actuary – Tampa, FL",30+ days ago,2020-05-14,/rc/clk?jk=30dec6cb1ba949b5&fccid=3d93143c99ff89a3&vjs=3,Not found,0
129,pj_ba7f173f8c85d1ec,Acuity Healthcare,"Lakewood Ranch, FL",Regional Director of Operations / Dentistry / Outpatient,2 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0Ltafm3VCcgPGnhhCMd-FFYCVi2CzEQyDoZWqmdLbrpUPdoEfLgzlZyBwIcdPqPkF5yjUuWyI4VV1ixkiFTmmG6KmphxB8iA1IJ5WxkwiswI4ByPaKyv1lM1maeoPFGn8QgsJBOUiuE_XOkt0M2eFp4UH1HbtRtvyXbTmKpJ7gDzSboqF2D74A0JsYC0QDsbE9EwitPbFxusqXm4rC0vkYsTN6K_utcDP9YI7JZ1kQwTPFOBpmlRBN3tWmVNjcgcdqYqoPlUv1xaZC3j8gNUT6lzR7fvougpOZsBvQ42muqXWYW1wklEsuoh-OV-gxzNI8LwxJZJxrfIX3kNcrI6eP52iw_QZjGmDVMLsV1la5hPsETxFkyeeU2atDuO88HgERAt_ZFUqlRtpqrdmZ3eO5MvJmsXicFSHqf_bfsmXSZtmYhn_bT3MTLkEyoGox6GBHPwB02s21_M9V3PJrdER438UwieaptfSp-_gBfkmk-WGo6aOjq7mvOGWHqfMUroJ5QHPgDikrUu0MkKTX_HZR0tcSzMsfw0LQpDiQF0KmYWiVfov31bojuT9MlyJAZt1U9xVYFs9txezfih_9ZUe4SgBS8EgviHfPH3OVuHZ5g4UULAoMScdvu9N763r7b0vwZrshyiqJsdiY_qeGpgtEUCxtYS4s3w3hCi8mtR6xEn9BDF4VTjvY20vToIcEQI2SdJ&p=7&fvj=0&vjs=3,Not found,0
130,pj_44e2ff0c23d97f08,"Exact Recruiting, A Simione Talent Solution","Sunrise, FL 33323",Chief Financial Officer Home Care,30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0BBNIyhB2kkEhZeQ2ubVBLBl3tdvibBz9bBWcK2FUmhjbnD66cFc4slNOBVWoZ4ja86L-GmFD_A7In2xTugSRIWfoxPL5-39qNGqeP2MFuXXdkSTWWVl4FoHC2gS5cly1Rl56Mxw4D92c3cdzwkuTrNgdhf1gW7v9i9EgZDKKUoIRUSyH5Lj_hFwPDb4WMebpETSIgLO1eD49ygcU8Vjk-zpnbXa7SRhsxeTn88dJHuuMqTdLsZDQSOOUvay9W2EmBAqfDzJ6dcnyt5lKdFehdHc_WKjyvGAKzTKA64eVyB-HN56nEDWD1qn28EtAhQ1ZxQ7NAe7_HgjkKO49JhV3FNXj7vpsD_Ln2DUnj3NBaJWpilMHCkcxw_Kvu25xNayQAhW_0fukCtEFQtVPyOisk08M6ppZkgQpom1lqu2ZIZIliRaWNFqlGtrQBD6gZoOKz9aZG75OLPgk9aGqrO262BmNNvEkAKYLpOWms2C1BNIcLU1PKg4JZ0DRXc4XvVxl9f1wRawYGcIfI318u2HE7636fty1HZ6QyWyDAUcPdBzyojVptAYuiY3RHssRDB9_L0Y9DgX9BUdTaRsytPPqN46pjPoVkAV1Jyz_u0NJMzrzCKtPMxA0UUhNlaMiiedzH52pSge-KrWNxUmXNrOk9hYbwVx7donzsyklh7l4LDR-8ScjJbbhyhmKSN1uKDF14ITZyR8ipKlx3M8tKr0qatWoizg6mkVWYl3QOoQRXTAeBOvPFihML61zFxkrb2yLGm8jQyWccJ-eU0uAWOFK5h4np4fGn4FyTRb9tIEe0MuYbg1dluePWoNhdBn6s4YI_j05_vt2MDmHs1m--xpgrJUh4g08SneRsEwd6KzdALLAmhTzG5-TNUoMT1AYYE7A_OHwp1OxykjkDjlfboHQA7SRp15SgbEDd4jKDWJ0pyBRvWVadge2F17ZW9K4mc0xX7E3F_JrTDMRoQLtTaeToTkExfDO3i-TDOYj6wBJwPG1CScow24ChldZDYXqcZQbKnGau0K4GKMcT4b3AVfewS3oeKDughxoWrD5D4B4wWzovUXFhYqGdiCJxZu50Gcm5UcsRu4z6WzyK8-hvpl43pz3ln23oq9rpPhkabJTYUKIPRf-iOgejz7BjKPP8IvT0kzPPcwavplgpQ3yjtBZexVzg31W1dBcuR7LIjFNNnM5CbcKZgl7ohGXx7HwzOsQvOCO_vuDYGZF5zXWl0J_bKY7ywTjCMUK3BpZOXTKw1f0Yv7wPiB_fi&p=8&fvj=0&vjs=3,Not found,0
131,pj_8b9ec5a355b87e3f,Latitude,"Nashville, TN 37203",Healthcare Consulting Attorney,7 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0Bm6HJxcY0Tqjaa3n41Rv68Ym0q5XegBsUyML2tebqrB1Px6kUnQDr-SLQKYHq8Kyh36YLctXH38aY4X31mHma0IZUXErTTu5vnnTr78D07ilyWLnolV9SPJtoDqmwNe-qry8GA793gFlNNl8KlOBpcRrsr9JjbcLPgSejZMyhWBPV_n9CBd9I2PiJUzLsPUkT8Kvopk-MJ5gnNiTStl9cJ1lW0ItwIPgkbjsvvzQVmy1jvWo37aAIXbrt6TrV5FuiqN5wq5gg7Y_gvLBbAVL-MHPFWsJwRzf3pg2pQ2vyPJSvqqnqJjjtFJtn1rbgqTaRsbV4JAEGBpnsHlWSiGx4bgM09PswYdP6hyYf22DR9erp_p_hAuIRq_1I1ArHT9oSbTbCP6G8ka2VpIwfpATRWSod_Fsi0RbZKcoZXH78GIqYy5WytzXEe8MkqscmvAxqc4EjydiiRmI__GkijQgw76rCUjIITr7jnm6thoPeR3G7GiPPvv1sU4CJJGOcz1nD_nJ4hjN1pJtdVLSfPrdf_ZHxU4GNoC2-OkuwMb50Dn9kuQ9gBhL5ShnFNAgrnXzXSQZg3IcR1VbvhfZgiKfT87W79SUGMDpQugzICBqbCvSvV5fl-i1P6zTIr1-I94IDjL-RLeHaovMVdDRNFs3Dg-UxowKF6AMtmqB6A6Ei50C4O413I3dnSlPBfT2GYdUx7TMWMzvQwpw_TVa45aYN8tcG4DvkkO9HbXwIEpim2QG7cALtQlton14df7bLFMawpSk0JHGq9ROm0_DyLQzOR-irUyioZxLBDV9ordtv7mkvIFF9nSTVd&p=0&fvj=0&vjs=3,Not found,0
132,p_ce7bb04c76480152,The Kahlon Network,"Nashville, TN",HEALTHCARE TRANSACTIONS ATTORNEY,30+ days ago,2020-05-14,/rc/clk?jk=ce7bb04c76480152&fccid=ddd424ce9eb668b1&vjs=3,Not found,0
133,p_958ed25e22fe5425,"BKD, LLP","Nashville, TN 37203",Transaction Advisory Services/Financial Due Diligence Senior...,30+ days ago,2020-05-14,/rc/clk?jk=958ed25e22fe5425&fccid=78f5da1d6b254ce6&vjs=3,Not found,0
134,p_9a6c0679ea93fee4,DaVita,"Brentwood, TN 37027",Healthcare Information Manager,30+ days ago,2020-05-14,/rc/clk?jk=9a6c0679ea93fee4&fccid=4591d24972ae8f6f&vjs=3,Not found,0
135,p_90366cc4e79c9ca3,Benchmark International,"Nashville, TN 37203",Deal Analyst,20 days ago,2020-05-14,/rc/clk?jk=90366cc4e79c9ca3&fccid=f714145a88727193&vjs=3,Not found,0
136,p_7787dfdc9ef4faec,"LBMC, PC","Nashville, TN",Senior Manager- Healthcare Compensation Valuation,30+ days ago,2020-05-14,/rc/clk?jk=7787dfdc9ef4faec&fccid=2b8543a29c3cb817&vjs=3,Not found,0
137,p_978feb31d9140b69,Community Health Systems,"Franklin, TN",Sr Dir IS / Market CIO,30+ days ago,2020-05-14,/rc/clk?jk=978feb31d9140b69&fccid=e210693fb04ee70f&vjs=3,Not found,0
138,p_6fe0152230e7db79,Change Healthcare,"Nashville, TN 37217 (Una area)",Information Security Governance Analyst,13 days ago,2020-05-14,/rc/clk?jk=6fe0152230e7db79&fccid=b1bd9b34a39d5dcd&vjs=3,Not found,0
139,p_01baac26b2fd5064,"BKD, LLP","Nashville, TN 37203",Transaction Advisory Services/Financial Due Diligence Senior...,30+ days ago,2020-05-14,/rc/clk?jk=01baac26b2fd5064&fccid=78f5da1d6b254ce6&vjs=3,Not found,0
140,pj_72fe42fe01fa2029,Confidental Company,"Irvine, CA 92618 (Irvine Health and Science Complex area)",CEO National Healthcare Organization,6 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0CQA-n_LV_NNy2ock_jAIJ67ReqIt4ARpLIGjlzGlKm_Vn89zPIV8CEB7WCvMgWs9RQYmNiOCOOl1XmUbR22Mu62G4UC3U2EhyGkID6hMOdeqxi1q-aYzfT7xDTuB4uQUILeKMsPeGYmyh17dvCr1sdKuceXjmKUPcfRMrRauVpo0cFcqDU4N04vNKXWI98sgVdA5f0Q5AznjUVGH6NwvgKwarD1XJHhFBLTVHJ1JVQTys8hw7UOPz6on0E3hVDnZHbJRDWx-RPC4YVzUA1DxC3V-e_cehmS66AqWwanllTOo1Lgy1UcuHfhfuHa1W15RPf2hD9iesJzc0S0_--T2BikiRzNgRA9-UT8PECeC-56_qvbqtqueo_FyLPaSa6YF37Zi7Abi2-6dO2rxO3smkwXCn76aHhZ258GU7KGVmbHIP93ngnJluPOlNMODI6JUTWDBlGZPlvD4lOgnRGgwLOkxZGyKq-A0JEGLeyluE8dYLFmCAPZt8aZqJZg4yh_FF9LPh_kRGblj6qx1H6zy8bdZRNbEPogIS4CNoZa28qtuBmR0L5uhzHJpUh0d31WkuAkzF5Xr-9qBCA5dUyzGoRuD-UzjJE74F_Pbq62Ui2of7Am2CZ5BRSKDxjUeCiUqQlyV8hkKG_wz3mHvAl3jLPP_SDklUXTPJfq8YrL2Mz3lVczG7Zrq6YodizIt7v5s3eHvz7Y42Q7dFuDXjt28Nehq9FNOdN-hWpjYQjCZIWugdDpv8cEUiWU-Zsbfu7NBHmr5xWAEywlFErAE4s8aNI8mJAR2q9LjQ1M2AysG7VBg==&p=0&fvj=1&vjs=3,Not found,0
141,pj_37c2bd41bfe00cc5,"Apollo Professional Solutions, Inc","Irvine, CA","Compliance Manager, Home Care Services",30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0CAhuD5_VJSGKds9a5niLzxiWOcN_E6D1JakCGF8i00dzkx4BaRJ2Xz6kPlj7-h7mGPuhAeN5wsQ2nuI8Lgx0mUCMubjPuCGF-iFC6T6kpm9Jo_TOCN-5rQxKyQAz8RQWGR26yKXvvM9cgILa_eYt7Wl2D3MPu4Qv5jaf5UJinUCmoi7_1yKka-GUYNrAoX0YtpLH9MrVsF5D3WtGq9J2dLkmZOo4VCo-XPkpk1UY21BlqIXQlcOCPR-8JnZiPgfaeY3Hjk6jv16lXm10Hrk7XG9Y1q10ZlqFX461He8G0n3DVoYPtm3bDSrUdvn4assUMk9EyjVo6S5xlrB567m9EaNTEMWq0xeTWJugptM4eM6uyOdFXFcx7AbzrHEjzFBzUvQsCCM3dbJPXwIPtf5wdAPIGiKzv589_9KKGNYrxwarnLSEf-KkdWoxByKwiulsvzwZhAz9SFnJ5AN5eo0pxGsWerYL5_QOQfk4RfgaWXDu2B4f0hWNTfizLLkCbmkbadKBbNtEa47_L-7cr90NkJ51wWUUNH8OquxulWVgLjQWhMaorlFXmSLGCRD0kMcX91vwxsMwc7z9gk5YvIp3wSkgD5acN6SkI4vil6cZjCllFSYCbIZ0sSDiWOqdD0ooq1aY9Q-LPh-IjYUn6ixxfSr408yuavms2Qr-wcxyJnnqOpAlMx1l6gQ9q3qF1cOOmv-oSBy8vhQ9MDfJsKw_CqlGAR4okU0qbQ4I7vw19hYssQuhcEDnUBHDF2DncuxnOaufFFirNnV0AhDXfAb0L4QrsiiCC3c5kfx6U-6OWsZ7fKJ-glb2Ie&p=1&fvj=1&vjs=3,Not found,0
142,p_8e42e900ce34574b,Citi,"San Francisco, CA","Banking, Capital Markets and Advisory (BCMA) - Investment Ba...",Today,2020-05-14,/rc/clk?jk=8e42e900ce34574b&fccid=5bcd1ef0a7f4fb99&vjs=3,Not found,0
143,p_6414e495e26d1362,CITI,"San Francisco, CA","Banking, Capital Markets and Advisory (BCMA), Investment Ban...",6 days ago,2020-05-14,/rc/clk?jk=6414e495e26d1362&fccid=5bcd1ef0a7f4fb99&vjs=3,Not found,0
144,p_7ab8c41a9c2d6f92,"Sheppard, Mullin, Richter & Hampton LLP","Los Angeles, CA 90067 (Century City area)",Mid-Level Healthcare Associate,2 days ago,2020-05-14,/rc/clk?jk=7ab8c41a9c2d6f92&fccid=bb2d122d5db79f03&vjs=3,Not found,0
145,p_a84d191c3efeeb5e,Wedbush Securities,"San Francisco, CA 94104 (Financial District area)",Investment Banking Analyst - Healthcare,30+ days ago,2020-05-14,/rc/clk?jk=a84d191c3efeeb5e&fccid=80ef378276ccd6eb&vjs=3,Not found,0
146,p_6ec0d711dabab511,AMRI Global,"Albany, CA",Corporate Counsel,Just posted,2020-05-14,/rc/clk?jk=6ec0d711dabab511&fccid=b6b0d00083de10f7&vjs=3,Not found,0
147,p_5a2e93e4341ad8f1,"Cowen, Inc","San Francisco, CA",Associate,30+ days ago,2020-05-14,/rc/clk?jk=5a2e93e4341ad8f1&fccid=77fef78ac719a2e2&vjs=3,Not found,0
148,p_b517872da49a3935,Cepheid,"Sunnyvale, CA 94089","Sr. Director, Technology & Innovation",12 days ago,2020-05-14,/rc/clk?jk=b517872da49a3935&fccid=2dc2f35c3405a529&vjs=3,Not found,0
149,p_e3eaf20d4f53a3a3,"Harvey & Company, LLC","Newport Beach, CA 92660",Research Analyst,30+ days ago,2020-05-14,/rc/clk?jk=e3eaf20d4f53a3a3&fccid=0d9a7ce0717ba35d&vjs=3,Not found,0
150,p_47e0622f0578ccf0,Wedbush Securities,"San Francisco, CA 94104 (Financial District area)","Vice President Investment Banking, Healthcare",30+ days ago,2020-05-14,/rc/clk?jk=47e0622f0578ccf0&fccid=80ef378276ccd6eb&vjs=3,Not found,0
151,p_41e9b4cbe1ca3f46,Kaiser Permanente,"Oakland, CA","Senior Counsel , Health Care Business Law",Today,2020-05-14,/rc/clk?jk=41e9b4cbe1ca3f46&fccid=48ecd526e3aa3225&vjs=3,Not found,1
152,pj_d287d5b459ae7c14,Confidental Company,"Irvine, CA 92618 (Irvine Health and Science Complex area)",CFO National Healthcare Organization,1 day ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0CQA-n_LV_NNy2ock_jAIJ67ReqIt4ARpLIGjlzGlKm_Vn89zPIV8CEj05ZoByPUbwN_LPIiGIqbw0mbIe5u4vvNy2lJI7uCqCV9RB38-DNVICKIh9tiuuM5t8DKsfJDa64xBzAkc6tOq8s8l9mQEo1Je2wt_46kbJIZHzx3LCOv2NwGyq0D14wEGccpSBlY7nduPptEHdJJV-kHJfluZkoqxARnt3oWF_0mODuGyYHKexsZSGFbUxU2Nhlr9D7isD_3JFUtUJs6uLfWKztorYHQC7GGHeHQKaCtvhZVrV2iiLOronyzXg3b1fP48demGOs6v0BAbF8tDIr-vpOY2T3uTpwL5SX-VZon9Mnshic1VnAOeGnDASQSLugDr0McsTG3tHwvus537BNc5fYzrn81556EBiSJGypH_I66PL0Wa7q2T8w4u-RRrq0Z4BfAwpxi8qUTi5HUFOwspr_XgL-IKYNCyUYWtZL3uHy_qYV2pgZpX9jXur2NJ8e_9QV5FH51NPhgpXfn7Hq0nQNPY3BbKIySN8mg0vpE7GMEfa0arKr9YO1K2A3MPqOBSp7bLgwEGqDvqLcls06S7UMmfqQ_omIVkJqlf3v2vHyn4-8MnLxdreAVwn1wlXW_aA9aawF8SGPnmRDSK8ysSeGaPx20OpZK__s9rgzHu-yUDDeocCdorTQxsKFQSkOLE50euMfQyWZuMH-almAqspI9qlZBGHhsCYsCzdLd6LxBJkVRatY0XcBj521KyIi3W-lI8YKSeNxFik-iYWvOsTCdJOEsBFlmt4LT7L5tl5LKoPBxQ==&p=0&fvj=1&vjs=3,Not found,0
153,p_82205d8fe5652585,Kaiser Permanente,"Oakland, CA","Senior Counsel , Health Care Transactional Law - Oakland or...",30+ days ago,2020-05-14,/rc/clk?jk=82205d8fe5652585&fccid=48ecd526e3aa3225&vjs=3,Not found,0
154,p_bd29a2f9b4ad5fdf,WellSpace Health,"Sacramento, CA 95814 (Mansion Flats area)",Chief Strategy Officer,20 days ago,2020-05-14,/rc/clk?jk=bd29a2f9b4ad5fdf&fccid=d9f40fe83125eaff&vjs=3,Not found,0
155,p_53293894c29c3798,ORIX,"Irvine, CA","Director, Seniors Housing Healthcare",13 days ago,2020-05-14,/rc/clk?jk=53293894c29c3798&fccid=435b67b42a7b7803&vjs=3,Not found,0
156,p_efa1d341cda83809,Providence Health & Services,"Irvine, CA 92604",Regional Director of Ambulatory Surgery Centers,6 days ago,2020-05-14,/company/Providence-Health-&-Services/jobs/Regional-Director-Ambulatory-Surgery-Center-efa1d341cda83809?fccid=b983e0b562a36362&vjs=3,Not found,0
157,p_cdd56d69fdcf1bbb,American Academy of Physician Assistants,"Oakland, CA","Senior Counsel , Health Care Business Law",Today,2020-05-14,/rc/clk?jk=cdd56d69fdcf1bbb&fccid=a6fb173ea28459c8&vjs=3,Not found,1
158,p_948cd91fcd9c0478,Sterling Communications,"Los Gatos, CA",Public Relations Account Associate,30+ days ago,2020-05-14,/rc/clk?jk=948cd91fcd9c0478&fccid=aa7a459f9dddda41&vjs=3,Not found,0
