,pid,Company,Location,Job Title,Days ago posted,Date Added,Link,Description,Rank
110,pj_3f8e23b7b51cedc4,Latitude,"Miami, FL",Healthcare Consulting Attorney,30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0Bm6HJxcY0Tqjaa3n41Rv68Ym0q5XegBsUyML2tebqrB83pUtapxUnCKP8T4mA5cPosDyMovaz_ImrThsLe3ypjLgqs8Pnv8vrmMGg1G1yP7jdzqEn53ZwXyLA22dXuQYaRdD_G7y3ATVW9PZkT4HyaWynkI9AVbFNoseCyE1XbXyNFfCi-vFz4YJJaj4c2bKAmz-rRG-PL2r3HZS6_GDYvQ2LkNhopBusroutnEEpww33973NhEcL_0FejrhOKc01SCAPu0kr0RDSM4nG_qW8F5fkm1pZpCjIqrcPNdbYsu56qmwEyE8jJIY5nol7SP_lv0o_8OvBm2dpaKA5d-syvKpSUKATVwkqVvlY0LjXK8ZnfWaRfYNNSxkFvkLPTj1-QxjXIYoq8g0E7hP-PyllGX82GrpiDvydTBKOb86tphj0BDIhDx5cvyLUIYNlNh8aGwKklrK9eN99_ZjuR2BCzKF1J-EprkDA5MPfsuzgDJrOUmOvlqEGGwp6n-83AubBDU-xRZdR2Ju8BoKKH7ERkooD9R3_mRg9IQDioa_1i0CRHruwDxCuIjetzlyqncrviovYdoPwX0aJlzy-ur9c4U4dRXdexBKUgwCRik-RC57IMP0VdwPIUxwoQOT3_YuERY1jO0c-LxznhNuykpj_4OQ7s9p8XQmKRLuNwupNviUE6LEafRHFSqDVJUsqrqPh-5T7DrDTv8RlVC1ZjVmAzCkSIdcIR-uxCQrSyGRmA_ZRIZ8xb-I1w6k2fwx0-JXFgFRDYufbiH151BqsRlqnJlGROgFMrcoVUVkvZ8KTZiKAxT3dJDGhLnObK3qU7S0A=&p=1&fvj=0&vjs=3,Not found,0
111,p_49aaf8578188abaf,HMC,"Sarasota, FL",Medical Office Consultant (Remote),5 days ago,2020-05-14,/company/HMC/jobs/Medical-Office-Consultant-49aaf8578188abaf?fccid=52b00718038d3fb4&vjs=3,Not found,0
112,p_0971ee74d57e0f48,Quigley Health Services,"Fort Myers, FL 33907",Mergers and Integration Project Manager,13 days ago,2020-05-14,/rc/clk?jk=0971ee74d57e0f48&fccid=ab9762d31a90d898&vjs=3,Not found,1
113,p_ddca5565618ff560,Florida Cancer Specialists & Research Institute,"Fort Myers, FL",IT Acquisitions Project Manager,Today,2020-05-14,/rc/clk?jk=ddca5565618ff560&fccid=652b4dcdc8092cfa&vjs=3,Not found,1
114,p_8c2752d1b23fc396,Ideal Image Development Corporation,"Tampa, FL 33609 (Oakford Park area)",Corporate Counsel,Today,2020-05-14,/rc/clk?jk=8c2752d1b23fc396&fccid=ac24349a206319d7&vjs=3,Not found,0
115,p_61ac7ac5700ad7dc,Health First,"Melbourne, FL 32901",Director Strategy - Holmes Regional Administration,30+ days ago,2020-05-14,/rc/clk?jk=61ac7ac5700ad7dc&fccid=5a0494c79fb9f08a&vjs=3,Not found,0
116,p_b90f19ba1369dc97,Mertz Taggart - Healthcare Mergers and Acquisition...,"Fort Myers, FL 33901",Marketing Coordinator,2 days ago,2020-05-14,/company/Mertz-Taggart/jobs/Marketing-Coordinator-b90f19ba1369dc97?fccid=05eef37f50615e15&vjs=3,Not found,0
117,p_725ea61e56f89a40,Guidehouse,"Tampa, FL 33607 (Tampa International Airport Area area)",Commercial Health Performance Excellence Director Prof. Hour...,1 day ago,2020-05-14,/rc/clk?jk=725ea61e56f89a40&fccid=b8fdf400786b78b1&vjs=3,Not found,0
118,p_f2ab948d1451ee5c,CentralSquare Technologies,"Lake Mary, FL 32746","Manager, Pricing",30+ days ago,2020-05-14,/rc/clk?jk=f2ab948d1451ee5c&fccid=24f8cd57633df8fb&vjs=3,Not found,0
119,p_245b3a953f02d5f4,Sanitas Medical Center,"Miami, FL 33122",Corporate Development Manager,30+ days ago,2020-05-14,/rc/clk?jk=245b3a953f02d5f4&fccid=4f705af76279b6e1&vjs=3,Not found,0
120,p_85bd648e7be9effd,JP Morgan Chase,"Tampa, FL 33610",Technology Workstream Lead,30+ days ago,2020-05-14,/rc/clk?jk=85bd648e7be9effd&fccid=c46d0116f6e69eae&vjs=3,Not found,0
122,p_22118cfb7f2037f3,CohnReznick,"Miami, FL",Transactional Advisory Services - Manager,30+ days ago,2020-05-14,/rc/clk?jk=22118cfb7f2037f3&fccid=f0bade0760e83581&vjs=3,Not found,0
123,p_f3b91bbf43f71acd,CohnReznick,"Miami, FL",Transactional Advisory Services - Senior Associate,30+ days ago,2020-05-14,/rc/clk?jk=f3b91bbf43f71acd&fccid=f0bade0760e83581&vjs=3,Not found,0
124,p_6189543913e900bc,Milliman,"Tampa, FL 33607 (Tampa International Airport Area area)","Health Consulting Actuary - Tampa, FL",30+ days ago,2020-05-14,/rc/clk?jk=6189543913e900bc&fccid=3d93143c99ff89a3&vjs=3,Not found,0
125,p_42f62fed00824978,"Avante Group, Inc.","Orlando, FL 32809",In-House Health Care Corporate Paralegal,30+ days ago,2020-05-14,/rc/clk?jk=42f62fed00824978&fccid=09d24766f3fa5e65&vjs=3,Not found,0
126,p_30dec6cb1ba949b5,Milliman,"Tampa, FL 33607 (Tampa International Airport Area area)","Life Consulting Actuary – Tampa, FL",30+ days ago,2020-05-14,/rc/clk?jk=30dec6cb1ba949b5&fccid=3d93143c99ff89a3&vjs=3,Not found,0
127,pj_b90f19ba1369dc97,Mertz Taggart - Healthcare Mergers and Acquisitions,"Fort Myers, FL 33901",Marketing Coordinator,2 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0BSpE_WuPaaP7hm7MFrUPH-xTjE2EhuCNmOFDZpXsJ_-jPk2E_SO9L2t2MIgttj6r5zkdHmggpoV4Gdjnhio--ZDD1DGeoV4wT6DwKAAfKgkbmgECB2vMSwtasHDuhxQz4apOUIE1Vl8dgl07vagtzXiS7o_jfG173J0-Bh4yBLLBq9BN7ug8eDcogI4SpljPkwHbA-BXA4yHqPNsczKNciUGR7sQkz0nRy04K5noJcooZUmqFi2sa0c3Tgx1jNP7KZwi7Tx6ETF7shB68DMCJcqejXaSYvjJD3QfobnlM7aW20v4SjS3eaeR9lAw5XhR6ANgj9bo-PeNxvSNYMbcqGDu7qEsyKz0XjccdXJIdhWbjUykwkckmOlRyDR_PbDTzIh_tfgCXPThhZurxYsYS_XZsZAWZQZMbdd92i74-HWPNElhu3fFJosmoh3cs9hMzez15Jot_vAjl9Ch0eAA--54mxc5PIl88-CXx1cz83QeBwXYRAAo46l7sMDoO-DUS7EZs_Ozq1U8aOEsUwxA5XfHZNvl6Bbl52s9BAVPEUHG8273BOCLY7_AN8cCX8sXlG-lDj4FvbE2Qb-Ch5HjaO2CNeb7Q31js0Jnp2Dc1iNkXC6l3pQeBwtNgyJLsku5UU_UBzLVBQX3hSzoJp1Oxe1bnSTXVlVeFNvrsZYboXJYq8m-gVZGJ7Qck8I6E9ccojS9v2nwdaJsUHj3CGFrxjJeet0sdD2DYaB9p-yt85fUesCV1NgfV215Sym6QpeIvIVC3lytt-PQ==&p=6&fvj=1&vjs=3,Not found,0
129,pj_ba7f173f8c85d1ec,Acuity Healthcare,"Lakewood Ranch, FL",Regional Director of Operations / Dentistry / Outpatient,2 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0Ltafm3VCcgPGnhhCMd-FFYCVi2CzEQyDoZWqmdLbrpUPdoEfLgzlZyBwIcdPqPkF5yjUuWyI4VV1ixkiFTmmG6KmphxB8iA1IJ5WxkwiswI4ByPaKyv1lM1mYW-uoVaPLyUPQsFBnkT479vo5bLEiyjq31-K7CCiYvVCKsuoUM-0SPF16f3FPG7K-JiTNUcOs3aFKm8jAi_5fX2uPvlwokiqLcOVNh9vAaUfVSml4PJB78nUnL62N4TaSqqheyr9NXshFHr3PpdPEnOSM76U3rnMe9l1gxuU7BZT_8X09wng904OA8GCyg19jvp40E-JjMT_jufZXuFbou4vaTq24JmEv8sFHsVioNw33qMrH0rhcf8DvlRbrHjibNczA3oXRGP8Y8SpunNPTT7j0jxBzgwLiDhgHc0P2J9GpjehxjvgSfYSHWRof2arJyOvKQbLb1wTSxRKoFt5V07jhx7z4NT62m1UusT3TJ7lGw4rWoo19_qgPvwWH1N8FBFC27kf9nyK23_7IJBwNn_jQZTIUH6lukLsTdHugxtsVLwp07uoKGA7m6n8ZTaSPrtSWDOKWT3prx6OWt3JT1r9IECaZYYlwiozzBi7TtgVoPHycdkjuNQy7fhDF4B7DKhgU4DNGNqf-58frJxYZNGtlKr8d2I_-zftwfJu-B156fpo6jukthXFEOC6XX2Dd8ids7IyuD9&p=8&fvj=0&vjs=3,Not found,0
130,pj_44e2ff0c23d97f08,"Exact Recruiting, A Simione Talent Solution","Sunrise, FL 33323",Chief Financial Officer Home Care,30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0BBNIyhB2kkEhZeQ2ubVBLBl3tdvibBz9bBWcK2FUmhjbnD66cFc4slNOBVWoZ4ja86L-GmFD_A7In2xTugSRIWfoxPL5-39qNGqeP2MFuXXdkSTWWVl4FoHC2gS5cly1Rl56Mxw4D92c3cdzwkuTrNgdhf1gW7v9i9EgZDKKUoIRUSyH5Lj_hFwPDb4WMebpETSIgLO1eD49ygcU8Vjk-zpnbXa7SRhsxeTn88dJHuuMqTdLsZDQSOOUvay9W2EmBAqfDzJ6dcnyt5lKdFehdHc_WKjyvGAKzTKA64eVyB-HN56nEDWD1qn28EtAhQ1ZxQ7NAe7_HgjkKO49JhV3FNXj7vpsD_Ln2DUnj3NBaJWpilMHCkcxw_Kvu25xNayQAhW_0fukCtEFQtVPyOisk08M6ppZkgQpom1lqu2ZIZIliRaWNFqlGtrQBD6gZoOKz9aZG75OLPgpGIQLybM0dmmMcdgs-qIPhVLloJ1GeW22aK2dG9_G75B7nMVIdyHqMx7C6bxjB24s5sa_8XZXXEQAuu1Ma5ib-aZ1BU-7c_AyveMF4HxwEGCi_8bJ2tFUHK4OqBuNAYKfy1mmVYrvloVsRDCM16QM3eX7cYn4kWakUztuBetayLndm343Bdurm_9tw0yqoVpncj0khlKCV3u9tFJHjD2VfKtDrca0DWF_4I6NxG8Xj4b1S0HnFZL6F26Y_--Z1b2ccPCDBVCQMltcTf6OIGsxFlKpNbFHl-9QDhRSYbiFvqrD6qDK2J8L52XUrDHX6RXYkTkJk-I0oCqinY_3VHdYCRYDQYodmv09xQFZFkJ-sr4Uhibevym4ZZldSMP_GPTtW-Yvc_JYZx4w0dMoRAQTZ6LXbRWIhjd8Gz023tGmy17D1sy4sosMf6YppX8oLTGGPFTwI4cw-Zrdk8rPRRXIep92ESCh6Kk45gEuJbDtYI1ybTV7ovz1Dq03uGnHN06cTIIJ4fn3vbc8Z6tiyZEBozA1r_y6Ek0lSIxTy5rtuSCrXFv-S7xpB8teAtmWLsy50TR7D_HI_a2wlIAg2TCdp7k-66BXcj_xoijOcm6TMMAVri_CcyWshgcVe_koX31DI-477WNFHdxGQtifhMVugnnHWJjCF5YaUibNYo6mXsA0yjBNHzF4ibyMLn5Qqqnoybt9UJETzS1FG7fuyRwdY4O4xrvaaarJYHFAODHQ3QiEiAsIjBiyss-P9afm-6tFVK6MjjM14kKY68o91T6XRzbWes2JggBs4A0yo2y5ku9U5q2Mo_ChoFczd97HkwMg==&p=9&fvj=0&vjs=3,Not found,0
131,pj_474978691b982034,Creative Financial Staffing,"Orlando, FL 32885",Senior Accountant - PE backed firm,30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0LtazKJS8bFQ05opOKsQtqsWYprTxQ_O-MQHWou1_IdycUL6dZ-ZqRyPmky0zFcPwIUu4m5JA7O7-aaKHI8-SzmS8f_vAZzZxxj7y_stLsvKheBFPxjGUMTNvFjqmydibslREt8ANU7GWp3QcKiWsc2_xXc6nV-akSUXVbwyWCo3UmZbcIcTj6R9DmXqcmNXbGFwA8USxn_fda3j-U2B1lYwouj1G7bayIj1tPWscv1ZMrsAUI2nM2-0QGuA0OlEmxaWF5p4thgSAXSu0uZrdoZzbcPDAhd7pULgCsqokzkqqUHotttFCwmSHyp0d3bZkHouB72aQKMET5d2I1Xhbh2CVjUJ2-C47KJL7-iS-uWzU1I1KoEe-xSsfD9jFzzl4KEJ9BQO5Ct98UFMeZqgv2k7cK1O9NjAr8d7GYMszMdODaJkV9ZJpRb5NXnkJjfRxwyvDyTAkSJhtDBKYNj3IC7rxhN4aFFBKfuOsEYwfTCNTD3K7ihvYpnJQqwBF9sVHulau_vqfd32sCyQ1AA2G-2ma8HpPDAe2zidOefYRCHuPIZjy04j_I3NsizXuuAwM8jXR_-pNk7A8QBQg8-FhodpkY__ZrBYno-0GBefxfXhnlHnJ1EucpTMzFZfqRyjJJIDWN8mu2ESsMHqCWusFVi5YeZpvV4HCXERRwmj9ZoQeP_sNGkkk4vyYA==&p=10&fvj=0&vjs=3,Not found,0
132,pj_8b9ec5a355b87e3f,Latitude,"Nashville, TN 37203",Healthcare Consulting Attorney,7 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0Bm6HJxcY0Tqjaa3n41Rv68Ym0q5XegBsUyML2tebqrB1Px6kUnQDr-SLQKYHq8Kyh36YLctXH38aY4X31mHma0IZUXErTTu5vnnTr78D07ilyWLnolV9SPJtoDqmwNe-qry8GA793gFlNNl8KlOBpcM4X1KRYyYKdVNbQ06aqtoR_KRBRD9T57UgtC3gY1emSSRGQ6Tx0_55vfckuz7aXZ66_dyJDvjqATVEiUoRj3Cz03qw2NVeL18kRNmrdHpOSvKCJwPjyVCuf4D07z92np8MyejRQ2G6YM8cgOala0KPsoS-7wEBxTTWYj6fp9ZnghgTO_jqnAkc_FFllmOHKl2BipiRyng3fbh1h2KbV0QZhkOtki-GfIPBNGgndQa_n4k14-W6RPN1npOtZTP39xtx_mTl0jtLYXA3kbmeOGczCG7Mk2QP5JpUVbml2bOVxnCe6W1zibrjFeYge1FgDrq_sgt72FtY_MluCz-xJqCpVxzl1NMpXMOFd6bg_O5aaOgZ7gjC1kyJs4n51kfRrS0j8Th8pZ65i0v12DHsc9TSaWqSfEsCtdAYZtlmljJM0cioXTGyl8MWFRe_yKNMRvvFLV30Tg_jtI3B1OaF1nCQnpDXWtwCj_v9AUOkPsr78KOylvjn84z5bJ2ArGTAOlQq7LzM7huJ20FB9ONGDl4cVURBgi_eQRNppzbnOe771ZtgaPlLB_UZru6DyiyZRxwZnZz_syBtgLsO1EJKcJ0yRKUaIESy9wgoRu5R1h7z_OW3tPTMWZhWYTzRCfmHC4mPHLoP-awImHg_xqVJYtPcp9_LAPo6xr&p=0&fvj=0&vjs=3,Not found,0
133,p_ce7bb04c76480152,The Kahlon Network,"Nashville, TN",HEALTHCARE TRANSACTIONS ATTORNEY,30+ days ago,2020-05-14,/rc/clk?jk=ce7bb04c76480152&fccid=ddd424ce9eb668b1&vjs=3,Not found,0
134,p_958ed25e22fe5425,"BKD, LLP","Nashville, TN 37203",Transaction Advisory Services/Financial Due Diligence Senior...,30+ days ago,2020-05-14,/rc/clk?jk=958ed25e22fe5425&fccid=78f5da1d6b254ce6&vjs=3,Not found,0
135,p_9a6c0679ea93fee4,DaVita,"Brentwood, TN 37027",Healthcare Information Manager,30+ days ago,2020-05-14,/rc/clk?jk=9a6c0679ea93fee4&fccid=4591d24972ae8f6f&vjs=3,Not found,0
136,p_90366cc4e79c9ca3,Benchmark International,"Nashville, TN 37203",Deal Analyst,20 days ago,2020-05-14,/rc/clk?jk=90366cc4e79c9ca3&fccid=f714145a88727193&vjs=3,Not found,0
137,p_7787dfdc9ef4faec,"LBMC, PC","Nashville, TN",Senior Manager- Healthcare Compensation Valuation,30+ days ago,2020-05-14,/rc/clk?jk=7787dfdc9ef4faec&fccid=2b8543a29c3cb817&vjs=3,Not found,0
138,p_978feb31d9140b69,Community Health Systems,"Franklin, TN",Sr Dir IS / Market CIO,30+ days ago,2020-05-14,/rc/clk?jk=978feb31d9140b69&fccid=e210693fb04ee70f&vjs=3,Not found,0
139,p_6fe0152230e7db79,Change Healthcare,"Nashville, TN 37217 (Una area)",Information Security Governance Analyst,13 days ago,2020-05-14,/rc/clk?jk=6fe0152230e7db79&fccid=b1bd9b34a39d5dcd&vjs=3,Not found,0
140,p_01baac26b2fd5064,"BKD, LLP","Nashville, TN 37203",Transaction Advisory Services/Financial Due Diligence Senior...,30+ days ago,2020-05-14,/rc/clk?jk=01baac26b2fd5064&fccid=78f5da1d6b254ce6&vjs=3,Not found,0
141,pj_72fe42fe01fa2029,Confidental Company,"Irvine, CA 92618 (Irvine Health and Science Complex area)",CEO National Healthcare Organization,6 days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0CQA-n_LV_NNy2ock_jAIJ67ReqIt4ARpLIGjlzGlKm_Vn89zPIV8CEB7WCvMgWs9RQYmNiOCOOl1XmUbR22Mu62G4UC3U2EhyGkID6hMOdeqxi1q-aYzfT7xDTuB4uQUILeKMsPeGYmyh17dvCr1sdKuceXjmKUPcfRMrRauVpo0cFcqDU4N041nVoO13rCbb68zSuOhQgWvfFWcJx-ZFUP1MgqTZgGdtF__yvRr7_bDcI0IpYYjE0Wsg6UM_BRxSRYX-yJCv4nv_0nRczusAgkZi2icOuWc_ICy-mJDBrbRusn9N9SgYj-87Y4X_t50_3Tb8OlMNuUO_0v04GicX5U0NXB20VnIwe4gGZA5R7vDhV5P8p7_WhmxoBxg9NVJ_szjZh2vCQ-N5aFOv6K-9UkjZtR8bl952i3vCRfgeFlvzs4APGslMnyPmboeda4xnsVp51aDNtbAb4m4kzKvgG61puN2wSK-PFfh7YTpK-_lxiK1F3n11QaWGYQYono2sPyQwDP2SPHX-u-Fi3Gc4AZT-pGEtXBS2jBwnVl0Fmvxlmma_pB61zPFPO-gmkkTFIgSJSNEXlQSrvY-Fj82cmPey57_gen0S-SLLep0CxsAkQ7HFi1P2tmegPHksqMuqQ7jy3kFF58b5Fk6Nd8qDhem8DJZHQa4-hNYrVmAGutpcMarpyI61mFQDtqDDyAGLqaLBJCLgyyYaB5hcmL6OSYnl_HtOQsP2l8SGkviOxRu9xc8SRh97Iz9Ch_qLgxfEE5JqrZxxkST4C3sTcEfrSTS_2S8m41UNvtJq3BlpCFw==&p=0&fvj=1&vjs=3,Not found,0
142,pj_37c2bd41bfe00cc5,"Apollo Professional Solutions, Inc","Irvine, CA","Compliance Manager, Home Care Services",30+ days ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0CAhuD5_VJSGKds9a5niLzxiWOcN_E6D1JakCGF8i00dzkx4BaRJ2Xz6kPlj7-h7mGPuhAeN5wsQ2nuI8Lgx0mUCMubjPuCGF-iFC6T6kpm9Jo_TOCN-5rQxKyQAz8RQWGR26yKXvvM9cgILa_eYt7Wl2D3MPu4Qv5jaf5UJinUCmoi7_1yKka-E9q4gawN57Z-VVe1dinE3oNZBAQlICJ6n0lVtAZyAFfP_BSU2M9a85M52CzFjiACpRFjpL8ZUiMJ_00L1yHc7SgekXjiJJxGGJFfX8R1YgnqWD3e07zOkJbJ4jEb7rIA7Bnfhkl2nrazaUtfdqm2my1YwsG1WMTXLYKNQGvHUU2mn2QFSZcPdVGCZ1KqfDU5u67qcFhH0Q2NgFjRLEPrT892GMwvyhmw85ZGoBUMAuv803Wtj-xkQjoMWx6sKUuQzzPlXKaqrkthJdFEoDPZteW646sRKlwmCEGY2OKxn3typQkBUoeXNqz0I0F4zPkrCZXwsMHqcl4f9wGxqmqUc1jRB0JD0_BXsQJHj0BnLUpUrl8G9BAxN1R-BqhgLeJ8g93-9GY2UrXQqqj7U6Bq4zvX0isV0aCzK9VtCuE1cuu5hDd_D2RTJf0NsQrUewodG3WG_WB9ydJtvN7AAPiYK_3J9ZAGEX_R0Si8N49hMqnBCzwhJqncTmUeToArygVa4AEuN9OkowB-GOrdLn10sevTpbOcklHXdIktEx4uaRPA6Vx5RJyouKy8NApfEYhF3ZqtTNSDDIOZTkmZeRwZRFKGXqKVOO3kg_OEWGEECw6v9BEAOVeCg8EbfZ-xCrgo&p=1&fvj=1&vjs=3,Not found,0
143,p_8e42e900ce34574b,Citi,"San Francisco, CA","Banking, Capital Markets and Advisory (BCMA) - Investment Ba...",Today,2020-05-14,/rc/clk?jk=8e42e900ce34574b&fccid=5bcd1ef0a7f4fb99&vjs=3,Not found,0
144,p_6414e495e26d1362,CITI,"San Francisco, CA","Banking, Capital Markets and Advisory (BCMA), Investment Ban...",6 days ago,2020-05-14,/rc/clk?jk=6414e495e26d1362&fccid=5bcd1ef0a7f4fb99&vjs=3,Not found,0
145,p_7ab8c41a9c2d6f92,"Sheppard, Mullin, Richter & Hampton LLP","Los Angeles, CA 90067 (Century City area)",Mid-Level Healthcare Associate,2 days ago,2020-05-14,/rc/clk?jk=7ab8c41a9c2d6f92&fccid=bb2d122d5db79f03&vjs=3,Not found,0
146,p_a84d191c3efeeb5e,Wedbush Securities,"San Francisco, CA 94104 (Financial District area)",Investment Banking Analyst - Healthcare,30+ days ago,2020-05-14,/rc/clk?jk=a84d191c3efeeb5e&fccid=80ef378276ccd6eb&vjs=3,Not found,0
147,p_6ec0d711dabab511,AMRI Global,"Albany, CA",Corporate Counsel,Just posted,2020-05-14,/rc/clk?jk=6ec0d711dabab511&fccid=b6b0d00083de10f7&vjs=3,Not found,0
148,p_5a2e93e4341ad8f1,"Cowen, Inc","San Francisco, CA",Associate,30+ days ago,2020-05-14,/rc/clk?jk=5a2e93e4341ad8f1&fccid=77fef78ac719a2e2&vjs=3,Not found,0
149,p_b517872da49a3935,Cepheid,"Sunnyvale, CA 94089","Sr. Director, Technology & Innovation",12 days ago,2020-05-14,/rc/clk?jk=b517872da49a3935&fccid=2dc2f35c3405a529&vjs=3,Not found,0
150,p_e3eaf20d4f53a3a3,"Harvey & Company, LLC","Newport Beach, CA 92660",Research Analyst,30+ days ago,2020-05-14,/rc/clk?jk=e3eaf20d4f53a3a3&fccid=0d9a7ce0717ba35d&vjs=3,Not found,0
151,p_47e0622f0578ccf0,Wedbush Securities,"San Francisco, CA 94104 (Financial District area)","Vice President Investment Banking, Healthcare",30+ days ago,2020-05-14,/rc/clk?jk=47e0622f0578ccf0&fccid=80ef378276ccd6eb&vjs=3,Not found,0
152,p_41e9b4cbe1ca3f46,Kaiser Permanente,"Oakland, CA","Senior Counsel , Health Care Business Law",Today,2020-05-14,/rc/clk?jk=41e9b4cbe1ca3f46&fccid=48ecd526e3aa3225&vjs=3,Not found,1
153,pj_d287d5b459ae7c14,Confidental Company,"Irvine, CA 92618 (Irvine Health and Science Complex area)",CFO National Healthcare Organization,1 day ago,2020-05-14,/pagead/clk?mo=r&ad=-6NYlbfkN0CQA-n_LV_NNy2ock_jAIJ67ReqIt4ARpLIGjlzGlKm_Vn89zPIV8CEj05ZoByPUbwN_LPIiGIqbw0mbIe5u4vvNy2lJI7uCqCV9RB38-DNVICKIh9tiuuM5t8DKsfJDa64xBzAkc6tOq8s8l9mQEo1Je2wt_46kbJIZHzx3LCOv2NwGyq0D14wHshbKi5kmdXVfdoKdmtJgVdlam83QKR5oaP4IvbH9ZOQTg0PlxMJdPAn_IYfWHvdlAVR_B8nXMzx67VTJ61JcwMW3Bp_MRes_TgyJcVgmGgZ_mSr8kkEFGNPpNV0zGFilSOgMGUaNJ4pHyuA-YnsyVdDisd4dx1zNP7LzLhFofR3pvgi2q4m0KmZ8tG4M03L96xZkFMX404KEAALdfIzyRYGXZXWscrzW5cuLehur0XNrn3hM82thueMFQc6a6RpusWmXWAZeDb2Lh-AZWSIc9sBSRjLjw3owuqusORxSkS5eLdfy1dqYAqfh36OKYBkJLX1yGGzBLCXbogstve0R9rWBCoVCmMpuQo6fK6ajVWfjRsc--D9I5WxpIhLQQIsPRnC-UyBf7_mvUJprwG_77HOFHGNDWAx9mIuIWCEc-oW0i21XN9Wja2DqA-qdrGIyCQb4KcuToNCtOW7fxOST95ILSTwiAWTO-90z4r5_VuwhVJhZNYln8_XSM57ZX6PigM2Y4aFEndxKEnsjJNvaeZgVHpFGUqj41aaISV4llrPRFGHsyw-TqUF5fsBze18MuOAgcBweHl7g4R6YssKDh0vFP-4yZU97DMdVADaBHk=&p=0&fvj=1&vjs=3,Not found,0
154,p_82205d8fe5652585,Kaiser Permanente,"Oakland, CA","Senior Counsel , Health Care Transactional Law - Oakland or...",30+ days ago,2020-05-14,/rc/clk?jk=82205d8fe5652585&fccid=48ecd526e3aa3225&vjs=3,Not found,0
155,p_bd29a2f9b4ad5fdf,WellSpace Health,"Sacramento, CA 95814 (Mansion Flats area)",Chief Strategy Officer,20 days ago,2020-05-14,/rc/clk?jk=bd29a2f9b4ad5fdf&fccid=d9f40fe83125eaff&vjs=3,Not found,0
156,p_53293894c29c3798,ORIX,"Irvine, CA","Director, Seniors Housing Healthcare",13 days ago,2020-05-14,/rc/clk?jk=53293894c29c3798&fccid=435b67b42a7b7803&vjs=3,Not found,0
157,p_efa1d341cda83809,Providence Health & Services,"Irvine, CA 92604",Regional Director of Ambulatory Surgery Centers,6 days ago,2020-05-14,/company/Providence-Health-&-Services/jobs/Regional-Director-Ambulatory-Surgery-Center-efa1d341cda83809?fccid=b983e0b562a36362&vjs=3,Not found,0
158,p_cdd56d69fdcf1bbb,American Academy of Physician Assistants,"Oakland, CA","Senior Counsel , Health Care Business Law",Today,2020-05-14,/rc/clk?jk=cdd56d69fdcf1bbb&fccid=a6fb173ea28459c8&vjs=3,Not found,1
159,p_948cd91fcd9c0478,Sterling Communications,"Los Gatos, CA",Public Relations Account Associate,30+ days ago,2020-05-14,/rc/clk?jk=948cd91fcd9c0478&fccid=aa7a459f9dddda41&vjs=3,Not found,0
160,p_04dd36dade29b5bd,Greenberg Traurig LLP,"Los Angeles, CA 90067 (Century City area)",Corporate Associate (mid-level)- LA,Today,2020-05-14,/rc/clk?jk=04dd36dade29b5bd&fccid=74a94f4de2d34368&vjs=3,Not found,0
161,p_c32e17195e384f74,Lime,"San Francisco, CA","Paralegal, Corporate",1 day ago,2020-05-14,/rc/clk?jk=c32e17195e384f74&fccid=8e2e678241df1d58&vjs=3,Not found,0
162,p_01c324e57aaedac5,FRESENIUS,"Fontana, CA",Area Team Lead,13 days ago,2020-05-14,/rc/clk?jk=01c324e57aaedac5&fccid=8de1633f2f8eae1d&vjs=3,Not found,0
163,p_d18f771f2964158d,The Clorox Company,"Pleasanton, CA 94588",Sales Planning Team Manager,30+ days ago,2020-05-14,/rc/clk?jk=d18f771f2964158d&fccid=b819ccc257811b0d&vjs=3,Not found,0
165,p_da933dc754a9fa8c,Kaiser Permanente,"Oakland, CA","Corporate Counsel, Health Care Business Law",30+ days ago,2020-05-14,/rc/clk?jk=da933dc754a9fa8c&fccid=48ecd526e3aa3225&vjs=3,Not found,1
166,p_d6775c4a3b11902e,"HRC Fertility Management, LLC","Pasadena, CA 91107",Corporate Counsel - Healthcare,30+ days ago,2020-05-14,/company/HRC-Fertility/jobs/Corporate-Counsel-d6775c4a3b11902e?fccid=62825353db598acb&vjs=3,Not found,0
167,p_0f710e87078ba589,Kaiser Permanente,"Oakland, CA","Consultant, Strategy & Corporate Development",30+ days ago,2020-05-14,/rc/clk?jk=0f710e87078ba589&fccid=48ecd526e3aa3225&vjs=3,Not found,0
168,p_6b6dd651bba1c141,Greenberg Traurig,"San Francisco, CA","Corporate - Associate, junior level - SF",30+ days ago,2020-05-14,/rc/clk?jk=6b6dd651bba1c141&fccid=74a94f4de2d34368&vjs=3,Not found,0
